author,comments,reply_comments,reply_authors,update
闲栗子,跌了就很难涨起来#飞天批发价下跌，茅台出手稳价了？#,,,06-24
财运通四海,亏成这鬼样,,,06-24
和穆澜,生活非必须品，在降，必需品在涨。用大总体来看，生活成本在提高。#飞天批发价下跌，,,,06-24
股友7783m97E15,有什么用呢？#飞天批发价下跌，茅台出手稳价了？#,,,06-24
大zhu不飞,和房子一个道理#飞天批发价下跌，茅台出手稳价了？#,,,06-24
股友9381367UP2,像不像,,,06-24
股友9381367UP2,$白酒(BK0896)$,,,06-24
基民2o85692W92,这两年买光伏，白水的真是！[滴汗],,,06-24
尊重的周杰,1000以下正常价#飞天批发价下跌，茅台出手稳价了？#,,,06-24
股友k1U5889207,后悔死了为啥要重仓白酒,,,06-24
扎手的褚沛文5,300#飞天批发价下跌，茅台出手稳价了？#,,,06-24
低估成长价值投资,800元见！,,,06-24
永远红牛,降到1499茅台公司不会少赚一分钱，出厂价又没降，不到1499坚决不买#飞天批发,,,06-24
至简至慧,市场说了算#飞天批发价下跌，茅台出手稳价了？#,,,06-24
朋友一起来吧,酒不是好东西，更不应该让它有金融属性。#飞天批发价下跌，茅台出手稳价了？#,,,06-24
n14254378028e41f5360,飞天定价应在1000左右，毕竟成本才几十块#飞天批发价下跌，茅台出手稳价了？#,,,06-24
试试价值龙头组合,相当一部分是假酒#飞天批发价下跌，茅台出手稳价了？#,,,06-24
我的万昌,假酒多，谁还买真的。#飞天批发价下跌，茅台出手稳价了？#,,,06-24
红旗飘扬占漂亮,茅台在1800价格比较实惠#飞天批发价下跌，茅台出手稳价了？#,,,06-24
今天很高兴,爱马仕xo那些也是智商税该买的人就会买不该买的也不会买#飞天批发价下跌，茅台出手,,,06-24
潇洒659,#飞天批发价下跌，茅台出手稳价了？#那个喝白酒嘛，喝了对身体不好,,,06-24
痴迷淡然LiBin,水中求财一本万利#飞天批发价下跌，茅台出手稳价了？#,,,06-24
喜爱美食,#飞天批发价下跌，茅台出手稳价了？#1499也罢，999也罢，反正对于吃瓜群众来,,,06-24
邓金娃,厂出厂价应该提到8千批价1万二，另售应定价1.5万#飞天批发价下跌，茅台出手稳价,,,06-24
毛毛虫的小班长,不是说好1499吗，还早呢，出手稳什么价格，人也是你，鬼也是你#飞天批发价下跌，,,,06-24
见好就收的短线,没几个人能分辩喝出真假茅台酒#飞天批发价下跌，茅台出手稳价了？#,,,06-24
醉卧西厢,#飞天批发价下跌，茅台出手稳价了？#茅台妥妥的收到都是智商税，成本十块卖二三千。,,,06-24
坦荡得楚留香,好#飞天批发价下跌，茅台出手稳价了？#,,,06-24
安淮股友,定位高科技产品，定价应该一万多才是高科技。#飞天批发价下跌，茅台出手稳价了？#,,,06-24
雄心勃勃的韭菜花,两斤高粱米能酿一瓶飞天茅台吧!两斤高粱米5元钱能买下吧!#飞天批发价下跌，茅台出,,,06-24
生仔的钱好好养,老子对酒精过敏！#飞天批发价下跌，茅台出手稳价了？#,,,06-24
Mic老司机,一鲸落万物生[拜神]#飞天批发价下跌，茅台出手稳价了？#,,,06-24
打板王者,市场工程和其他商务大幅减少，茅台什么方法也没用#飞天批发价下跌，茅台出手稳价了？,,,06-24
股友P001W93677,回归才是王道#飞天批发价下跌，茅台出手稳价了？#,,,06-24
JD369,五十都贵！#茅台1935批价跌破800元大关#,,,06-23
乐滋滋de小柿子,一个20一瓶的酒卖几千这破房孑还牛B#茅台1935批价跌破800元大关#,,,06-23
真难顶,1499指导价#飞天批发价下跌，茅台出手稳价了？#,,,06-24
股友0u663E8971,酒本身只能小量饮，饮多危害身体。除去经济大环境的影响外，现在的人已经较为注重身体,,,06-24
萧山宝总,一斤白酒干嘛这么贵#飞天批发价下跌，茅台出手稳价了？#,,,06-24
扬州之明月,没有人喝，喝不起。#飞天批发价下跌，茅台出手稳价了？#,,,06-24
翡翠发财地高渐离,大环境不好价格回归价值#飞天批发价下跌，茅台出手稳价了？#,,,06-24
要不整点薯条,茅台不能降价，本来就像奢侈品一样。降价后它的结果就和“钻石骗局”一样，再也没人碰,,,06-24
股友yqDSLL0325,168元一瓶肯定能看到，里面装的什么谁知道！,,,06-24
股友37575l885m,茅台批价下跌，是厂家让利。零售超两千的商品，即使批价1千，，都还有百分之百的利润,,,06-24
股友087a75z320,本来大盘可以见底，但突发茅台利空那就不是底了，而且这次似乎无形大手没有出手相救的,,,06-24
股友TQKS4R,#茅台1935批价跌破800元大关#明年逢5是年龄迭代，届时销量可能会更明显的变,,,06-23
股友eX90162251,太贵，一般人喝不了#茅台1935批价跌破800元大关#,,,06-24
恭喜如意得孙尚香,三月前还提价，现在降价没人要，等到产销平衡了也就到底了。#茅台1935批价跌破8,,,06-24
深漂外卖仔,把茅台也做空了万物皆空#茅台1935批价跌破800元大关#,,,06-24
股友E35902758B,做空茅台#茅台1935批价跌破800元大关#,,,06-23
股友LqwtFD,这类高档上k元的奢侈酒送的人不喝，喝的人不买，大环境逐渐清洁下消费必是下降，人为,,,06-23
深圳HRS,害人不浅啊！#茅台1935批价跌破800元大关#,,,06-23
宗角禄康,金融属性没有了#茅台1935批价跌破800元大关#,,,06-23
多财善贾地周芷若,：本来成本不足58元。抄得离谱！#茅台1935批价跌破800元大关#,,,06-23
我一直在找股票,2024-06-1723:13广东不管是酒价，还是股价，茅台都回不去了。茅台价格,,,06-23
股友707E087T26,权利和资本导演的一场戏而已#茅台1935批价跌破800元大关#,,,06-23
一步一闯,#茅台1935批价跌破800元大关#一级致癌物，还是不要喝了,,,06-23
股友9tUirH,飞天只值100元，都是炒作。#茅台1935批价跌破800元大关#,,,06-23
无言以对777,故意吸引眼球弄个1935，又不是飞天茅台#茅台1935批价跌破800元大关#,,,06-23
明天会会会更好,倒车接人#茅台1935批价跌破800元大关#,,,06-23
股友07739Y5W73,喝酒有害健康#茅台1935批价跌破800元大关#,,,06-23
一个小小金融,几十元成本的东西卖几千，天理难容[怒][怒][怒][怒]#茅台1935批价跌破8,,,06-23
股友056955f8e7,买酒的不喝，喝酒的不买。经济不下滑，价格会步步高。#茅台1935批价跌破800元,,,06-23
乐观的青思声4,各个行业都不好做的时候，饮料行业却在稳步增长，就已经说明了现在的年轻人比起价格高,,,06-23
我要炒股发财,，经济环境不好，年轻人不但不喜欢喝，而且还喝不起，渐行渐远#茅台1935,,,06-23
股友x19u058135,终久会跌到两佰多#茅台1935批价跌破800元大关#,,,06-23
sky075,恭喜恭喜,,,06-23
大a扫地僧,茅台未来的走势，可以参考万科的走势，股价跌破千元是必须的。,,,06-23
基民I626R59236,白酒可能就是下一个房地产#茅台1935批价跌破800元大关#,,,06-23
账户已注销,#茅台1935批价跌破800元大关#炒作，酒不值钱成本低廉,,,06-23
ss日出江花红胜火,价格太高了，超过了应有价值！#茅台1935批价跌破800元大关#,,,06-23
股嗨星星,就一百多差不多了#茅台1935批价跌破800元大关#,,,06-23
jacker123456,300最多#茅台1935批价跌破800元大关#,,,06-23
天上飞的兔子,泡沫终将破裂#茅台1935批价跌破800元大关#,,,06-23
青青岛11,南钢：中信集团总经理，此次签署南钢项目，总投资近50亿元。,,,06-23
股友739H807l50,回归价值，600左右#茅台1935批价跌破800元大关#,,,06-23
好票多关注,白酒又辣有苦，喝后上头，还是几元一桶，香甜可口的米酒好喝，入口绵甜，回味悠长，物,,,06-22
宏图万贯得丁春秋,我感觉除了白酒股票，其他遍地是黄金，便宜股，早就应该把白酒板块估值打下来，现在喝,,,06-23
股友TQKS4R,#茅台1935批价跌破800元大关#不考虑年份的话，两三百元的都应该是好酒了，成,,,06-23
竹韵书香,！#茅台1935批价跌破800元大关#,,,06-23
敏捷的祝杰1,诚然是一个金融产品和奢侈品！一看金融泡沫还能不能持续！二看可以忽悠还有多少！,,,06-23
天马投资1,#茅台1935批价跌破800元大关#,,,06-23
曼哈顿计划2,一瓶子人造液体而已，按需分配了吧#茅台1935批价跌破800元大关#,,,06-23
股友3181TO5373,赶个巧，现在买1手，2年后赚8万，比银行还是要强。#茅台1935批价跌破800元,,,06-22
致命的完美,另外，厂家肯定会“救世”，保证市场的出清，保护渠道商以及生态各方的利益！#茅台1,,,06-22
风清神怡,全是勾兑脚气酒，看看茅台竞选的院士，研发了芥末汁，姜汁加入调酒中，，茅台年产基酒,,,06-22
炒家抄家,实体大环境遭到重创，工程项目减少，消费水平整体下降#茅台1935批价跌破800元,,,06-22
股友I7W3800163,不管怎么样，跌和涨，企业说了算，我们的脑子肯定动不过他们#茅台1935批价跌破8,,,06-22
今天永远幸福,当金融属性没了。一切就完蛋了。#茅台1935批价跌破800元大关#,,,06-22
股友658256W8R0,工程项目这么少，喝茅台的人自然少了，价格就跌#茅台1935批价跌破800元大关#,,,06-22
R18,终有跌落神坛的时候。何况是掺点香精和增稠剂人造的神，又不是什么高科技，酒精而已。,,,06-22
有爱心de洛勒莱,就问一瓶酒能影响生活吗，但影响健康#茅台1935批价跌破800元大关#,,,06-22
日进满堂的墨子,茅台也好，五粮液也好百分之99的成分是水哦，你放个10年加价10倍?,,,06-22
时尚的苗念茜1,中国公司的股价上市就是最高价，所以你只要买就是亏的。,,,06-22
米如山,有钱人怕死不喝，没钱人想喝喝不起#茅台1935批价跌破800元大关#,,,06-22
独立的柳歆0,三线城市—县城生产的酒才是真正的酒！#茅台1935批价跌破800元大关#,,,06-22
股友航tVMK8S,茅台不稀缺#茅台1935批价跌破800元大关#,,,06-22
坦然静语,金融属性退潮了#茅台1935批价跌破800元大关#,,,06-22
敬畏之心30年,#茅台1935批价跌破800元大关#手里没钱了，消费不起,,,06-22
阳光的涨停,茅台不死，没有牛市#茅台1935批价跌破800元大关#,,,06-22
pingfan8888,一鲸落万物生希望茅台跌到几百#茅台1935批价跌破800元大关#,,,06-22
股友S0727178P9,茅台就是辣椒水250都不喝，还不如十几元和奶茶冰水去呢[呲牙]#茅台1935批价,,,06-22
博博博123,股价向3位数靠齐，再向五粮液靠近。白酒是用来喝的，不是用来炒的，和房子一个逻辑，,,,06-22
大赚顺8888,#茅台1935批价跌破800元大关#还是低端白酒更有性价比,,,06-22
浙一站到底,想拆股.就说明他们不想扛了.或者扛不住了.如果管理层采纳了此建议.那就说明.这个,,,06-15
敢作敢当的婉兮6,气数已尽#茅台1935批价跌破800元大关#,,,06-22
有教养的欣若明11,1百元1瓶都贵了#茅台1935批价跌破800元大关#,,,06-21
susu0505,#茅台1935批价跌破800元大关#茅台准备降价走量么？最好像饮料店一样，大街小,,,06-22
账户已注销,我人家股票里有地下室，十八层，如今十八层也不是底。#茅台1935批价跌破800元,,,06-22
勤奋的梅航12,"老段收藏了十几吨#段永平、紫金陈“力挺""茅台，怎么看？#",,,06-22
股友017631C7N3,都在，茅台能卖给谁呢？#茅台1935批价跌破800元大关#,,,06-22
林少佛,公平价300#茅台1935批价跌破800元大关#,,,06-22
陳35a47k,茅台泡沫很大，合理价格188一瓶#茅台1935批价跌破800元大关#,,,06-22
股友080U768c02,#茅台1935批价跌破800元大关#梭哈梭哈,,,06-22
mqg3233,不好喝#茅台1935批价跌破800元大关#,,,06-22
mqg3233,1一2年，必到600每股#茅台1935批价跌破800元大关#,,,06-22
李杜高股息,年少不知白酒香，错把科技加满仓#两市成交额不足6200亿，什么信号？##鸿博股份,,,06-22
劳资想不出昵称,之所以大跌，是因为我踏马一个月前开始收藏茅台。。无语#茅台1935批价跌破800,,,06-22
股友21382M11h8,一瓶茅台的实际成本是多少，拿捏顾客，就说有金融属性，说明其高光期过去了#茅台19,,,06-22
股事变盘前哨,太虚高怎么上去怎么下去#茅台1935批价跌破800元大关#,,,06-22
股友21382M11h8,一瓶茅台的实际成本是多少，拿捏顾客，就说有金融属性，其高光期已经过了#茅台193,,,06-22
幸福的老槐树,40元的成本价，还有760元的下跌空间，急什么？#茅台1935批价跌破800元大,,,06-22
不涨的有99种理由,趋势性下跌，按照当下市场逻辑及相关信息跌到一千股价受得了？#茅台1935批价跌破,,,06-22
股友0v89N95838,#茅台1935批价跌破800元大关#地产，工程项目少了，商务宴请少了，请客送礼减,,,06-22
ahgjb,1935品质不是一般的差，愧对茅台二字！#茅台1935批价跌破800元大关#,,,06-22
跟着刘浪去流浪,也有可能是茅台的时代结束了#茅台1935批价跌破800元大关#,,,06-21
执着痴迷,消费下行#茅台1935批价跌破800元大关#,,,06-21
酒鬼799,比1935酒质好一档的内参，批价更低呢#茅台1935批价跌破800元大关#,,,06-21
林鑫锅,物极必反、盛极必衰#茅台1935批价跌破800元大关#,,,06-21
稳稳的红利君,其他白酒股也在跌#茅台1935批价跌破800元大关#,,,06-21
鲁地金犁头,80我都不买说实话我不爱喝真的,,,06-21
SHJKBBB,茅台股价合理价格在50-70元之间#茅台1935批价跌破800元大关#,,,06-21
腼腆羞涩的康小白,茅台可以闭眼狂买了#茅台1935批价跌破800元大关#,,,06-21
小小一点米粒,大家没有钱击鼓传花，也没有消费#茅台1935批价跌破800元大关#,,,06-21
股友290xeE,这酒不好喝#茅台1935批价跌破800元大关#,,,06-21
股友11716P7u52,150比较合理#茅台1935批价跌破800元大关#,,,06-21
风险收益邱锋泽,酒水利润这么高，喝酒不利健康。科技强国，大力发展高科技吧#茅台1935批价跌破8,,,06-21
没战友1361,是经济不好了，没项目可谈了，所以不用买那么多茅台送人了[大笑]#茅台1935批价,,,06-21
平步日升,年轻人喝咖啡啤酒…#茅台1935批价跌破800元大关#,,,06-21
股友erOu50,茅台96%的毛利率，4%的成本。也就是4%的是酒，剩下的都是水。#茅台1935批,,,06-21
只有股友,开始了，又开始了。#茅台1935批价跌破800元大关#,,,06-21
xgboblu,现在的年轻人都不喝高度白酒了#茅台1935批价跌破800元大关#,,,06-21
